'local_id','data-issetup','data-maingroup','data-subgroup','data-type','data-vehicle','data-productcode','data-price-root','data-ordertypeid','data-pos','sourceURL','data-s','data-site','data-pro','data-cache','data-sv','data-name','data-price','data-brand','data-cate','data-box','data-color','data-productstatus','data-premium','data-promotiontype','imageURL','percent','gift','rating','unit-sold'
'327509','0','22','42','1','1','0220042002759','19990000.0','154','0','/laptop/dell-inspiron-15-3530-i5-n5i5340w1','TwoPriceDetail','1','3','True','webtgdd-26-120','Laptop Dell Inspiron 15 3530 i5 1334U/16GB/512GB/120Hz/OfficeHS/Win11 (N5I5340W1)','17990000.0','Dell','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/327509.jpg','-10%','Quà 400.000₫','5',''
'303835','0','22','42','1','1','0220042002196','15490000','2','0','/laptop/dell-vostro-15-3520-i5-5m2tt2?utm_flashsale=1','Nomal','1','3','True','webtgdd-26-120','Laptop Dell Vostro 15 3520 i5 1235U/8GB/512GB/120Hz/OfficeHS/Win11 (5M2TT2)','14490000','Dell','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/303835.jpg','-6%','Quà 400.000₫','4.9',''
'327900','0','22','42','1','1','0220042002763','41990000.0','2','0','/laptop/dell-g15-5530-i7-i7hx161w11gr4060','Nomal','1','3','True','webtgdd-26-120','Laptop Dell G15 5530 i7 13650HX/16GB/1TB/8GB RTX4060/165Hz/OfficeHS/Win11 (i7HX161W11GR4060)','36990000.0','Dell','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/327900.jpg','-11%','Quà 400.000₫','5',''
'322949','0','22','42','1','1','0220042002628','30990000.0','2','0','/laptop/msi-gaming-katana-a15-ai-b8vf-r7-419vn','Nomal','1','3','True','webtgdd-26-120','Laptop MSI Gaming Katana A15 AI B8VF R7 8845HS/16GB/512GB/8GB RTX4060/144Hz/Win11 (419VN)','28690000.0','MSI','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/322949.jpg','-7%','Quà 2.490.000₫','5',''
'328239','0','22','42','1','1','0220042002795','26990000.0','154','0','/laptop/asus-vivobook-s-14-oled-s5406ma-ultra-5-pp136w','TwoPriceDetail','1','3','True','webtgdd-26-120','Laptop Asus Vivobook S 14 OLED S5406MA Ultra 5 125H/16GB/1TB/120Hz/Win11 (PP136W)','24690000.0','Asus','Laptop','BoxCate','Xanh Dương','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/328239.jpg','-8%','Quà 2.490.000₫','4.9',''
'326829','0','22','42','1','1','0220042002732','31690000','2','0','/laptop/hp-envy-x360-14-fa0048au-r7-a19bqpa?utm_flashsale=1','Nomal','1','3','True','webtgdd-26-120','Laptop HP Envy X360 14 fa0048AU R7 8840HS/16GB/512GB/Win11 (A19BQPA)','28790000','HP','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/326829.jpg','-9%','Quà 2.490.000₫','5',''
'322070','0','22','42','1','1','0220042002567','15490000.0','2','0','/laptop/dell-vostro-15-3520-i5-v5i5610w1','Nomal','1','3','True','webtgdd-26-120','Laptop Dell Vostro 15 3520 i5 1235U/8GB/512GB/120Hz/OfficeHS/KYHD/Win11 (V5I5610W1)','14490000.0','Dell','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/322070.jpg','-6%','Quà 400.000₫','4.9',''
'322568','0','22','42','1','1','0220042002583','22990000.0','2','0','/laptop/asus-tuf-gaming-a15-fa506nc-r5-hn017w','Nomal','1','3','True','webtgdd-26-120','Laptop Asus TUF Gaming A15 FA506NC R5 7535HS/16GB/512GB/4GB RTX3050/144Hz/Win11 (HN017W)','19190000.0','Asus','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/322568.jpg','-16%','Quà 2.490.000₫','5',''
'325050','0','22','42','1','1','0220042002660','23990000.0','2','0','/laptop/acer-swift-go-14-ai-73-53x7-ultra-5-nxkslsv001','Nomal','1','3','True','webtgdd-26-120','Laptop Acer Swift Go 14 AI SFG14 73 53X7 Ultra 5 125H/16GB/512GB/Win11 (NX.KSLSV.001)','22990000.0','Acer','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/325050.jpg','','Quà 2.390.000₫','5',''
'318354','0','22','42','1','1','0220042002485','26990000.0','2','0','/laptop/acer-nitro-v-anv15-51-57b2-i5-nhqn8sv001','Nomal','1','3','True','webtgdd-26-120','Laptop Acer Gaming Nitro V ANV15 51 57B2 i5 13420H/8GB/512GB/6GB RTX4050/144Hz/Win11 (NH.QN8SV.001)','23190000.0','Acer','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/318354.jpg','-14%','Quà 3.290.000₫','5',''
'321193','0','22','42','1','1','0220042002552','15490000','2','0','/laptop/dell-inspiron-15-3520-i5-71027003?utm_flashsale=1','Nomal','1','3','True','webtgdd-26-120','Laptop Dell Inspiron 15 3520 i5 1235U/8GB/512GB/120Hz/OfficeHS/KYHD/Win11 (71027003)','14490000','Dell','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/321193.jpg','-6%','Quà 400.000₫','4.9',''
'328944','0','22','42','1','1','0220042002809','16990000.0','154','0','/laptop/dell-inspiron-15-3520-i5-71043883','TwoPriceDetail','1','3','True','webtgdd-26-120','Laptop Dell Inspiron 15 3520 i5 1235U/16GB/512GB/120Hz/OfficeHS/KYHD/Win11 (71043883)','15990000.0','Dell','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/328944.jpg','-5%','Quà 400.000₫','5',''
'325512','0','22','42','1','1','0220042002682','31990000','2','0','/laptop/lenovo-yoga-7-14imh9-ultra7-83cv001vvn','Nomal','1','3','False','webtgdd-26-120','Laptop Lenovo Yoga Slim 7 14IMH9 Ultra 7 155H/32GB/1TB/OfficeHS/Win11 (83CV001VVN)','30490000','Lenovo','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/325512.jpg','','Quà 400.000₫','5',''
'333094','0','22','42','1','1','0220042002958','40990000.0','2','0','/laptop/asus-rog-strix-g16-g614ju-i7-n3509w','Nomal','1','3','True','webtgdd-26-120','Laptop Asus Gaming ROG Strix G16 G614JU i7 13650HX/32GB/1TB/6GB RTX4050/165Hz/Win11 (N3509W)','35790000.0','Asus','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/333094.jpg','-12%','Quà 2.490.000₫','5',''
'332370','0','22','42','1','1','0220042002949','30390000.0','2','0','/laptop/lenovo-thinkbook-16-g7-ultra-7-21ms007hvn','Nomal','1','3','True','webtgdd-26-120','Laptop Lenovo ThinkBook 16 G7 Ultra 7 155U/32GB/1TB/Win11 (21MS007HVN)','28590000.0','Lenovo','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/332370.jpg','-5%','Quà 2.640.000₫','5',''
'327408','0','22','42','1','1','0220042002752','26990000','2','0','/laptop/hp-probook-450-g10-i7-9h8h1pt?utm_flashsale=1','Nomal','1','3','True','webtgdd-26-120','Laptop HP Probook 450 G10 i7 1355U/16GB/512GB/Win11 (9H8H1PT)','24990000','HP','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/327408.jpg','-7%','Quà 2.490.000₫','5',''
'327406','0','22','42','1','1','0220042002751','22590000','2','0','/laptop/hp-probook-450-g10-i5-9h1n5pt?utm_flashsale=1','Nomal','1','3','True','webtgdd-26-120','Laptop HP Probook 450 G10 i5 1335U/16GB/512GB/Win11 (9H1N5PT)','21490000','HP','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/327406.jpg','','Quà 2.490.000₫','5',''
'330579','0','22','42','1','1','0220042002848','44990000.0','154','0','/laptop/asus-ux5406sa-ultra-7-pv140ws','TwoPriceDetail','1','3','True','webtgdd-26-120','Laptop Asus Zenbook S 14 UX5406SA Ultra 7 258V/32GB/1TB/120Hz/OfficeHS/Win11 (PV140WS)','40990000.0','Asus','Laptop','BoxCate','Trắng','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/330579.jpg','-8%','Quà 400.000₫','5',''
'331514','0','22','42','1','1','0220042002854','23690000','2','0','/laptop/hp-probook-460-g11-ultra-5-a74btpt?utm_flashsale=1','Nomal','1','3','True','webtgdd-26-120','Laptop HP Probook 460 G11 Ultra 5 125U/16GB/512GB/Win11 (A74BTPT)','22990000','HP','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/331514.jpg','','Quà 2.490.000₫','5',''
'325051','0','22','42','1','1','0220042002661','26990000.0','2','0','/laptop/acer-swift-go-14-ai-73-71zx-ultra-7-nxkslsv002','Nomal','1','3','True','webtgdd-26-120','Laptop Acer Swift Go 14 AI SFG14 73 71ZX Ultra 7 155H/16GB/512GB/Win11 (NX.KSLSV.002)','25790000.0','Acer','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/325051.jpg','','Quà 2.390.000₫','5',''
'332364','0','22','42','2','1','0220042002945','24990000.0','162','0','/laptop/lenovo-ideapad-slim-5-14q8x9-x1p-42-100-83hl000kvn','TwoPriceDetailOLOL','1','3','True','webtgdd-26-120','Laptop Lenovo IdeaPad Slim 5 14Q8X9 X1P 42 100/16GB/512GB/Win11 (83HL000KVN)','19390000.0','Lenovo','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/332364.jpg','-22%','Quà 2.190.000₫','',''
'322098','0','22','42','2','1','0220042002569','28990000.0','162','0','/laptop/msi-gaming-katana-a15-ai-b8ve-r7-402vn','TwoPriceDetailOLOL','1','3','True','webtgdd-26-120','Laptop MSI Gaming Katana A15 AI B8VE R7 8845HS/16GB/512GB/6GB RTX4050/144Hz/Win11 (402VN)','24590000.0','MSI','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/322098.jpg','-15%','Quà 100.000₫','5',''
'322099','0','22','42','2','1','0220042002570','30990000.0','162','0','/laptop/msi-gaming-cyborg-15-ai-a1vek-ultra-7-053vn','Nomal','1','3','True','webtgdd-26-120','Laptop MSI Gaming Cyborg 15 AI A1VEK Ultra 7 155H/16GB/512GB/6GB RTX4050/144Hz/Win11 (053VN)','30990000.0','MSI','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/322099.jpg','','Quà 100.000₫','5',''
'328474','0','22','42','1','1','0220042002798','22390000.0','2','0','/laptop/dell-inspiron-15-3530-i7-n5i7301w1','Nomal','1','3','True','webtgdd-26-120','Laptop Dell Inspiron 15 3530 i7 1355U/16GB/512GB/120Hz/Office365/KYHD/Win11 (N5I7301W1)','21490000.0','Dell','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/328474.jpg','','Quà 400.000₫','5',''
'327901','0','22','42','1','1','0220042002764','46190000.0','2','0','/laptop/dell-g15-5530-i9-i9hx161w11gr4060','Nomal','1','3','True','webtgdd-26-120','Laptop Dell G15 5530 i9 13900HX/16GB/1TB/8GB RTX4060/165Hz/OfficeHS/Win11 (i9HX161W11GR4060)','40990000.0','Dell','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/327901.jpg','-11%','Quà 1.300.000₫','5',''
'326723','0','22','42','1','1','0220042002726','45990000.0','2','0','/laptop/lenovo-legion-5-16irx9-i7-83dg0051vn','Nomal','1','3','True','webtgdd-26-120','Laptop Lenovo Gaming Legion 5 16IRX9 i7 14650HX/16GB/1TB/8GB RTX4060/165Hz/Win11 (83DG0051VN)','40690000.0','Lenovo','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/326723.jpg','-11%','Quà 2.940.000₫','5',''
'326497','0','22','42','1','1','0220042002715','49990000.0','2','0','/laptop/lenovo-legion-pro-5-16irx9-i9-83df0047vn','Nomal','1','3','True','webtgdd-26-120','Laptop Lenovo Gaming Legion Pro 5 16IRX9 i9 14900HX/32GB/1TB/8GB RTX4060/240Hz/Win11 (83DF0047VN)','45690000.0','Lenovo','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/326497.jpg','-8%','Quà 2.940.000₫','5',''
'327902','0','22','42','1','1','0220042002775','26990000.0','2','0','/laptop/dell-latitude-3440-i7-71038103','Nomal','1','3','True','webtgdd-26-120','Laptop Dell Latitude 3440 i7 1355U/16GB/512GB/Win11 (71038103)','23990000.0','Dell','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/327902.jpg','-11%','Quà 2.490.000₫','5',''
'333099','0','22','42','1','1','0220042002963','35990000.0','154','0','/laptop/asus-vivobook-s-14-s5406sa-ultra-7-pp059ws','TwoPriceDetail','1','3','True','webtgdd-26-120','Laptop Asus Vivobook S 14 S5406SA Ultra 7 258V/32GB/1TB/120Hz/OfficeHS/Win11 (PP059WS)','31990000.0','Asus','Laptop','BoxCate','Xanh Dương','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/333099.jpg','-11%','Quà 400.000₫','5',''
'329337','0','22','42','1','1','0220042002826','33790000.0','2','0','/laptop/acer-nitro-an515-58-773y-i7-12700h-nhqfksv00116g','Nomal','1','3','True','webtgdd-26-120','Laptop Acer Gaming Nitro AN515 58 773Y i7 12700H/16GB/512GB/4GB RTX3050Ti/144Hz/Win11 (NH.QFKSV.001.16G)','21990000.0','Acer','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/329337.jpg','-34%','Quà 3.290.000₫','5',''
'325575','0','22','42','2','1','0220042002677','71990000.0','162','0','/laptop/msi-creator-z17-hx-studio-a14vgt-i7-272vn','Nomal','1','3','True','webtgdd-26-120','Laptop MSI Creator Z17 HX Studio A14VGT i7 14700HX/32GB/2TB/8GB RTX4070/165Hz/Win11 (272VN)','71990000.0','MSI','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/325575.jpg','','Quà 100.000₫','',''
'325002','0','22','42','1','1','0220042002659','38390000','2','0','/laptop/hp-victus-16-r0127tx-i7-8c5n2pa?utm_flashsale=1','Nomal','1','3','True','webtgdd-26-120','Laptop HP Gaming VICTUS 16 r0127TX i7 13700H/16GB/512GB/8GB RTX4060/144Hz/Win11 (8C5N2PA)','34790000','HP','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/325002.jpg','-9%','Quà 2.490.000₫','5',''
'332397','0','22','42','1','1','0220042002951','34990000.0','154','0','/laptop/acer-swift-ai-sf14-51-53p9-ultra-5-nxj2ksv002','TwoPriceDetail','1','3','True','webtgdd-26-120','Laptop Acer Swift AI SF14 51 53P9 Ultra 5 226V/16GB/1TB/Win11 (NX.J2KSV.002)','33890000.0','Acer','Laptop','BoxCate','Xanh','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/332397.jpg','','Quà 300.000₫','5',''
'329852','0','22','42','1','1','0220042002830','33490000.0','2','0','/laptop/dell-inspiron-7440-core-7-n7440c7u161w11ibu','Nomal','1','3','True','webtgdd-26-120','Laptop Dell Inspiron 7440 Core 7 150U/16GB/1TB/OfficeHS/Win11 (N7440-C7U161W11IBU)','30990000.0','Dell','Laptop','BoxCate','Xanh Dương','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/329852.jpg','-7%','Quà 400.000₫','5',''
'334796','0','22','42','1','1','0220042003027','31990000.0','154','0','/laptop/asus-zenbook-14-ux3405ca-ultra-5-pz187ws','TwoPriceDetail','1','3','True','webtgdd-26-120','Laptop Asus Zenbook 14 UX3405CA Ultra 5 225H/16GB/512GB/120Hz/OfficeHS24+365/Win11 (PZ187WS)','29490000.0','Asus','Laptop','BoxCate','Xanh Dương','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/334796.jpg','-7%','Quà 400.000₫','5',''
'329736','0','22','42','1','1','0220042002828','19490000.0','2','0','/laptop/lenovo-v14-core-5-83hd0001vn','Nomal','1','3','True','webtgdd-26-120','Laptop Lenovo V14 Core 5 120U/16GB/512GB/Win11 (83HD0001VN)','17690000.0','Lenovo','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/329736.jpg','-9%','Quà 2.490.000₫','5',''
'325244','0','22','42','1','1','0220042002665','26490000.0','2','0','/laptop/dell-inspiron-14-5440-core-7-n4i7204w1','Nomal','1','3','True','webtgdd-26-120','Laptop Dell Inspiron 14 5440 Core 7 150U/16GB/512GB/OfficeHS/Win11 (N4I7204W1)','24990000.0','Dell','Laptop','BoxCate','Xanh Dương','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/325244.jpg','-5%','Quà 400.000₫','5',''
'309243','0','22','42','1','1','0220042002304','18490000.0','2','0','/laptop/dell-inspiron-3530-i5-1335u-i5u085w11blu','Nomal','1','3','True','webtgdd-26-120','Laptop Dell Inspiron 15 3530 i5 1335U/8GB/512GB/120Hz/OfficeHS/Win11 (N3530-i5U085W11BLU)','16990000.0','Dell','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/309243.jpg','-8%','Quà 400.000₫','4.9',''
'326864','0','22','42','2','1','0220042002739','34690000.0','162','0','/laptop/dell-inspiron-16-5640-core-7-n6i7512w1','Nomal','1','3','True','webtgdd-26-120','Laptop Dell Inspiron 16 5640 Core 7 150U/16GB/1TB/2GB MX570A/120Hz/OfficeHS/Win11 (N6I7512W1)','32490000.0','Dell','Laptop','BoxCate','Xanh Dương','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/326864.jpg','-6%','Quà 100.000₫','5',''
'328130','0','22','42','1','1','0220042002785','27390000.0','2','0','/laptop/lenovo-thinkbook-14-ultra-7-21mr0072vn','Nomal','1','3','True','webtgdd-26-120','Laptop Lenovo ThinkBook 14 Ultra 7 155U/16GB/512GB/Win11 (21MR0072VN)','25690000.0','Lenovo','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/328130.jpg','-6%','Quà 2.490.000₫','5',''
'325583','0','22','42','2','1','0220042002679','45990000.0','162','0','/laptop/msi-creator-m16-hx-c14vfg-i7-040vn','Nomal','1','3','True','webtgdd-26-120','Laptop MSI Creator M16 HX C14VFG i7 14700HX/32GB/1TB/8GB RTX4060/240Hz/Win11 (040VN)','45990000.0','MSI','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/325583.jpg','','Quà 100.000₫','5',''
'334802','0','22','42','1','1','0220042003032','31990000.0','154','0','/laptop/asus-zenbook-14-oled-um3406ka-r7-ai-350-pp555ws','TwoPriceDetail','1','3','True','webtgdd-26-120','Laptop Asus Zenbook 14 OLED UM3406KA R7 AI 350/32GB/512GB/120Hz/OfficeHS24+365/Win11 (PP555WS)','28990000.0','Asus','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/334802.jpg','-9%','Quà 400.000₫','5',''
'320434','0','22','42','1','1','0220042002538','29990000.0','2','0','/laptop/asus-tuf-gaming-f15-fx507vu-i7-lp167w','Nomal','1','3','True','webtgdd-26-120','Laptop Asus TUF Gaming F15 FX507VU i7 13620H/16GB/512GB/6GB RTX4050/144Hz/Win11 (LP167W)','27190000.0','Asus','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/320434.jpg','-9%','Quà 2.490.000₫','4.9',''
'328134','0','22','42','2','1','0220042002787','34990000.0','162','0','/laptop/lenovo-thinkpad-x13-ultra-5-21lu004nvn','Nomal','1','3','True','webtgdd-26-120','Laptop Lenovo Thinkpad X13 Ultra 5 125U/16GB/512GB/Win11 Pro (21LU004NVN)','33990000.0','Lenovo','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/328134.jpg','','Quà 2.190.000₫','5',''
'332579','0','22','42','1','1','0220042002954','27490000.0','2','0','/laptop/acer-nitro-v-16-propanel-anv16-41-r6zy-r5-nhqp2sv002','Nomal','1','3','True','webtgdd-26-120','Laptop Acer Gaming Nitro V 16 ProPanel ANV16 41 R6ZY R5 8645HS/16GB/512GB/6GB RTX3050/165Hz/Win11 (NH.QP2SV.002)','23990000.0','Acer','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/332579.jpg','-12%','Quà 3.290.000₫','5',''
'332368','0','22','42','1','1','0220042002950','30090000.0','2','0','/laptop/lenovo-thinkbook-14-g7-ultra-7-21mr0070vn','Nomal','1','3','True','webtgdd-26-120','Laptop Lenovo ThinkBook 14 G7 Ultra 7 155U/32GB/1TB/Win11 (21MR0070VN)','28290000.0','Lenovo','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/332368.jpg','-5%','Quà 2.640.000₫','5',''
'327982','0','22','42','1','1','0220042002782','16990000.0','2','0','/laptop/dell-vostro-15-3520-i5-v3520i5u165w11gru','Nomal','1','3','True','webtgdd-26-120','Laptop Dell Vostro 15 3520 i5 1235U/16GB/512GB/120Hz/OfficeHS/Win11 (V3520-i5U165W11GRU)','16490000.0','Dell','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/327982.jpg','','Quà 400.000₫','4.9',''
'334799','0','22','42','1','1','0220042003030','22990000.0','154','0','/laptop/asus-vivobook-16-m1607ka-r7-ai-350-mb091ws','TwoPriceDetail','1','3','True','webtgdd-26-120','Laptop Asus Vivobook 16 M1607KA R7 AI 350/16GB/512GB/OfficeHS24+365/Win11 (MB091WS)','19490000.0','Asus','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/334799.jpg','-15%','Quà 400.000₫','5',''
'326558','0','22','42','1','1','0220042002719','27690000.0','154','0','/laptop/lenovo-ideapad-slim-5-14imh9-ultra-7-83da001yvn','TwoPriceDetail','1','3','True','webtgdd-26-120','Laptop Lenovo Ideapad Slim 5 14IMH9 Ultra 7 155H/32GB/512GB/Win11 (83DA001YVN)','24890000.0','Lenovo','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/326558.jpg','-10%','Quà 2.490.000₫','5',''
'327401','0','22','42','2','1','0220042002746','29990000.0','162','0','/laptop/msi-cyborg-15-a13vfk-i7-876vn','Nomal','1','3','True','webtgdd-26-120','Laptop MSI Gaming Cyborg 15 A13VFK i7 13620H/16GB/512GB/8GB RTX4060/144Hz/Win11 (876VN)','29990000.0','MSI','Laptop','BoxCate','Đen','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/327401.jpg','','Quà 100.000₫','5',''
'333095','0','22','42','1','1','0220042002959','42990000.0','2','0','/laptop/asus-rog-strix-g16-g614jv-i7-n3515w','Nomal','1','3','True','webtgdd-26-120','Laptop Asus Gaming ROG Strix G16 G614JV i7 13650HX/32GB/1TB/8GB RTX4060/165Hz/Win11 (N3515W)','37690000.0','Asus','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/333095.jpg','-12%','Quà 2.490.000₫','5',''
'334803','0','22','42','1','1','0220042003033','19990000.0','2','0','/laptop/dell-inspiron-15-3530-i5-n5i5530w1','Nomal','1','3','True','webtgdd-26-120','Laptop Dell Inspiron 15 3530 i5 1334U/16GB/512GB/120Hz/OfficeHS24+365/Win11 (N5I5530W1)','18490000.0','Dell','Laptop','BoxCate','Bạc','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/334803.jpg','-7%','Quà 400.000₫','5',''
'332398','0','22','42','1','1','0220042002952','39990000.0','154','0','/laptop/acer-swift-ai-sf14-51-75vp-ultra-7-nxj2ksv001','TwoPriceDetail','1','3','True','webtgdd-26-120','Laptop Acer Swift AI SF14 51 75VP Ultra 7 258V/32GB/1TB/Win11 (NX.J2KSV.001)','38890000.0','Acer','Laptop','BoxCate','Xanh','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/332398.jpg','','Quà 300.000₫','',''
'327049','0','22','42','1','1','0220042002741','22690000.0','154','0','/laptop/lenovo-ideapad-slim-5-14imh9-ultra-5-83da001nvn','TwoPriceDetail','1','3','True','webtgdd-26-120','Laptop Lenovo IdeaPad Slim 5 14IMH9 Ultra 5 125H/16GB/512GB/Win11 (83DA001NVN)','20990000.0','Lenovo','Laptop','BoxCate','Xám','','False','','/D:/Shopping-Recommendation-System/target/classes/com/project/shoppingrecommendationsystem/data/laptops/TGDD/images/327049.jpg','-7%','Quà 2.490.000₫','5',''
